id,domain,skill,difficulty,pendingAction,p0Repaired,p1Upgraded,readyForGate,remainingHardIssues,warnings,calculatorTag,desmosSkill,trapTag,routeTag
antigravity-hard-703c80cc,Advanced Math,Nonlinear equations in one variable,Hard,Resolve warning or send to human expert spot-check.,False,True,True,,,desmos_recommended,line_feature_check,parameter_vs_solution,symbolic_fast_desmos_verify
antigravity-hard-13da2f29,Advanced Math,Nonlinear equations in one variable,Hard,Expand the correct-answer explanation so the item can teach self-study.,False,True,True,,,desmos_recommended,line_feature_check,parameter_vs_solution,symbolic_fast_desmos_verify
antigravity-hard-7a358527,Advanced Math,Nonlinear equations in one variable,Hard,Resolve warning or send to human expert spot-check.,False,True,True,,,desmos_recommended,line_feature_check,parameter_vs_solution,symbolic_fast_desmos_verify
antigravity-hard-f614c142,Advanced Math,Nonlinear equations in one variable,Hard,Resolve warning or send to human expert spot-check.,True,True,True,,,desmos_recommended,line_feature_check,parameter_vs_solution,symbolic_fast_desmos_verify
antigravity-hard-c4b10488,Advanced Math,Nonlinear equations in one variable,Hard,Resolve warning or send to human expert spot-check.,False,True,True,,,desmos_recommended,line_feature_check,parameter_vs_solution,symbolic_fast_desmos_verify
antigravity-hard-355fc6c5,Advanced Math,Nonlinear equations in one variable,Hard,Resolve warning or send to human expert spot-check.,False,True,True,,,desmos_recommended,line_feature_check,parameter_vs_solution,symbolic_fast_desmos_verify
antigravity-hard-41586da3,Advanced Math,Nonlinear equations in one variable,Hard,Expand the correct-answer explanation so the item can teach self-study.,False,True,True,,,desmos_recommended,line_feature_check,parameter_vs_solution,symbolic_fast_desmos_verify
antigravity-hard-bd2bbee5,Advanced Math,Nonlinear equations in one variable,Hard,Resolve warning or send to human expert spot-check.,True,True,True,,,desmos_recommended,line_feature_check,parameter_vs_solution,symbolic_fast_desmos_verify
antigravity-hard-8536a3c1,Advanced Math,Nonlinear equations in one variable,Hard,Resolve warning or send to human expert spot-check.,False,True,True,,,desmos_recommended,line_feature_check,parameter_vs_solution,symbolic_fast_desmos_verify
antigravity-hard-ef850d7f,Advanced Math,Nonlinear equations in one variable,Hard,Resolve warning or send to human expert spot-check.,True,True,True,,,desmos_recommended,line_feature_check,parameter_vs_solution,symbolic_fast_desmos_verify
antigravity-hard-b9fe5bd3,Advanced Math,Nonlinear equations in one variable,Hard,Resolve warning or send to human expert spot-check.,False,True,True,,,desmos_recommended,line_feature_check,parameter_vs_solution,symbolic_fast_desmos_verify
antigravity-hard-9e2757c4,Advanced Math,Nonlinear equations in one variable,Hard,Resolve warning or send to human expert spot-check.,False,True,True,,,desmos_recommended,line_feature_check,parameter_vs_solution,symbolic_fast_desmos_verify
antigravity-hard-9dad1347,Advanced Math,Nonlinear equations in one variable,Hard,Expand the correct-answer explanation so the item can teach self-study.,False,True,True,,,desmos_recommended,line_feature_check,parameter_vs_solution,symbolic_fast_desmos_verify
antigravity-hard-1161c4e5,Advanced Math,Nonlinear equations in one variable,Hard,Expand the correct-answer explanation so the item can teach self-study.,False,True,True,,,desmos_recommended,line_feature_check,parameter_vs_solution,symbolic_fast_desmos_verify
antigravity-hard-aa9d62a1,Advanced Math,Nonlinear equations in one variable,Hard,Resolve warning or send to human expert spot-check.,False,True,True,,,desmos_recommended,line_feature_check,parameter_vs_solution,symbolic_fast_desmos_verify
antigravity-hard-1bb143c2,Advanced Math,Nonlinear equations in one variable,Hard,Resolve warning or send to human expert spot-check.,False,True,True,,,desmos_recommended,line_feature_check,parameter_vs_solution,symbolic_fast_desmos_verify
antigravity-hard-b0be31e4,Advanced Math,Nonlinear equations in one variable,Hard,Resolve warning or send to human expert spot-check.,False,True,True,,,desmos_recommended,line_feature_check,parameter_vs_solution,symbolic_fast_desmos_verify
antigravity-hard-51e7cc3c,Advanced Math,Nonlinear equations in one variable,Hard,Expand the correct-answer explanation so the item can teach self-study.,False,True,True,,,desmos_recommended,line_feature_check,parameter_vs_solution,symbolic_fast_desmos_verify
antigravity-hard-5e6627fd,Advanced Math,Nonlinear equations in one variable,Hard,Expand the correct-answer explanation so the item can teach self-study.,False,True,True,,,desmos_recommended,line_feature_check,parameter_vs_solution,symbolic_fast_desmos_verify
antigravity-hard-1d0b649c,Advanced Math,Nonlinear equations in one variable,Hard,Expand the correct-answer explanation so the item can teach self-study.,False,True,True,,,desmos_recommended,line_feature_check,parameter_vs_solution,symbolic_fast_desmos_verify
antigravity-hard-1e62f6e1,Advanced Math,Nonlinear equations in one variable,Hard,Resolve warning or send to human expert spot-check.,False,True,True,,,desmos_recommended,line_feature_check,parameter_vs_solution,symbolic_fast_desmos_verify
antigravity-hard-44fe6106,Advanced Math,Nonlinear equations in one variable,Hard,Resolve warning or send to human expert spot-check.,False,True,True,,,desmos_recommended,line_feature_check,parameter_vs_solution,symbolic_fast_desmos_verify
antigravity-hard-c5c37b59,Advanced Math,Nonlinear equations in one variable,Hard,Expand the correct-answer explanation so the item can teach self-study.,False,True,True,,,desmos_recommended,line_feature_check,parameter_vs_solution,symbolic_fast_desmos_verify
antigravity-hard-85a2d781,Advanced Math,Nonlinear equations in one variable,Hard,Resolve warning or send to human expert spot-check.,False,True,True,,,desmos_recommended,line_feature_check,parameter_vs_solution,symbolic_fast_desmos_verify
antigravity-hard-9570626c,Advanced Math,Nonlinear equations in one variable,Hard,Resolve warning or send to human expert spot-check.,False,True,True,,,desmos_recommended,line_feature_check,parameter_vs_solution,symbolic_fast_desmos_verify
antigravity-hard-782c10cb,Advanced Math,Nonlinear equations in one variable,Hard,Resolve warning or send to human expert spot-check.,False,True,True,,,desmos_recommended,line_feature_check,parameter_vs_solution,symbolic_fast_desmos_verify
antigravity-hard-d470972c,Advanced Math,Nonlinear equations in one variable,Hard,Expand the correct-answer explanation so the item can teach self-study.,False,True,True,,,desmos_recommended,line_feature_check,parameter_vs_solution,symbolic_fast_desmos_verify
antigravity-hard-34fbc845,Advanced Math,Nonlinear equations in one variable,Hard,Resolve warning or send to human expert spot-check.,False,True,True,,,desmos_recommended,line_feature_check,parameter_vs_solution,symbolic_fast_desmos_verify
antigravity-hard-f4bff83f,Advanced Math,Nonlinear equations in one variable,Hard,Expand the correct-answer explanation so the item can teach self-study.,False,True,True,,,desmos_recommended,line_feature_check,parameter_vs_solution,symbolic_fast_desmos_verify
antigravity-hard-f9a7328c,Advanced Math,Nonlinear equations in one variable,Hard,Expand the correct-answer explanation so the item can teach self-study.,False,True,True,,,desmos_recommended,line_feature_check,parameter_vs_solution,symbolic_fast_desmos_verify
antigravity-hard-cf9d1308,Advanced Math,Nonlinear equations in one variable,Hard,Expand the correct-answer explanation so the item can teach self-study.,False,True,True,,,desmos_recommended,line_feature_check,parameter_vs_solution,symbolic_fast_desmos_verify
antigravity-hard-3a77bbf5,Advanced Math,Nonlinear equations in one variable,Hard,Expand the correct-answer explanation so the item can teach self-study.,False,True,True,,,desmos_recommended,line_feature_check,parameter_vs_solution,symbolic_fast_desmos_verify
antigravity-hard-fbf96faf,Advanced Math,Nonlinear equations in one variable,Hard,Expand the correct-answer explanation so the item can teach self-study.,False,True,True,,,desmos_recommended,line_feature_check,parameter_vs_solution,symbolic_fast_desmos_verify
antigravity-hard-44708d90,Advanced Math,Nonlinear equations in one variable,Hard,Expand the correct-answer explanation so the item can teach self-study.,False,True,True,,,desmos_recommended,line_feature_check,parameter_vs_solution,symbolic_fast_desmos_verify
antigravity-hard-ba986c30,Advanced Math,Nonlinear equations in one variable,Hard,Expand the correct-answer explanation so the item can teach self-study.,False,True,True,,,desmos_recommended,line_feature_check,parameter_vs_solution,symbolic_fast_desmos_verify
antigravity-hard-31575e4e,Advanced Math,Nonlinear equations in one variable,Hard,Expand the correct-answer explanation so the item can teach self-study.,False,True,True,,,desmos_recommended,line_feature_check,parameter_vs_solution,symbolic_fast_desmos_verify
antigravity-hard-81690b96,Advanced Math,Nonlinear equations in one variable,Hard,Expand the correct-answer explanation so the item can teach self-study.,False,True,True,,,desmos_recommended,line_feature_check,parameter_vs_solution,symbolic_fast_desmos_verify
antigravity-hard-72051aab,Advanced Math,Nonlinear equations in one variable,Hard,Expand the correct-answer explanation so the item can teach self-study.,False,True,True,,,desmos_recommended,line_feature_check,parameter_vs_solution,symbolic_fast_desmos_verify
antigravity-hard-ff71ca61,Advanced Math,Nonlinear equations in one variable,Hard,Expand the correct-answer explanation so the item can teach self-study.,False,True,True,,,desmos_recommended,line_feature_check,parameter_vs_solution,symbolic_fast_desmos_verify
antigravity-hard-0ed3d8ba,Advanced Math,Nonlinear functions,Hard,Resolve warning or send to human expert spot-check.,False,True,True,,,desmos_recommended,line_feature_check,parameter_vs_solution,symbolic_fast_desmos_verify
antigravity-hard-d441de45,Advanced Math,Nonlinear functions,Hard,"Repair math notation or visible symbols, then rerun the expert gate.",True,True,True,,,desmos_recommended,line_feature_check,parameter_vs_solution,symbolic_fast_desmos_verify
antigravity-hard-a000d4e6,Advanced Math,Nonlinear functions,Hard,"Repair math notation or visible symbols, then rerun the expert gate.",True,True,True,,,desmos_recommended,line_feature_check,parameter_vs_solution,symbolic_fast_desmos_verify
antigravity-hard-5c848312,Advanced Math,Nonlinear functions,Hard,Resolve warning or send to human expert spot-check.,False,True,True,,,desmos_recommended,line_feature_check,parameter_vs_solution,symbolic_fast_desmos_verify
antigravity-hard-65edce12,Advanced Math,Nonlinear functions,Hard,Resolve warning or send to human expert spot-check.,False,True,True,,,desmos_recommended,line_feature_check,parameter_vs_solution,symbolic_fast_desmos_verify
antigravity-hard-647c2a11,Advanced Math,Nonlinear functions,Hard,Expand the correct-answer explanation so the item can teach self-study.,False,True,True,,,desmos_recommended,line_feature_check,parameter_vs_solution,symbolic_fast_desmos_verify
antigravity-hard-054131fd,Advanced Math,Nonlinear functions,Hard,Expand the correct-answer explanation so the item can teach self-study.,False,True,True,,,desmos_recommended,line_feature_check,parameter_vs_solution,symbolic_fast_desmos_verify
antigravity-hard-84d67bb8,Advanced Math,Nonlinear functions,Hard,Expand the correct-answer explanation so the item can teach self-study.,False,True,True,,,desmos_recommended,line_feature_check,parameter_vs_solution,symbolic_fast_desmos_verify
antigravity-hard-b2390358,Advanced Math,Nonlinear functions,Hard,"Repair math notation or visible symbols, then rerun the expert gate.",False,True,True,,,desmos_recommended,line_feature_check,parameter_vs_solution,symbolic_fast_desmos_verify
