decision,id,sourceFile,sourceIndex,reviewStatusBefore,section,domain,skill,canonicalSkill,microSkill,difficulty,questionType,targetBand,modulePlacement,estimatedTimeSeconds,desmosUseful,calculatorTags,failures,tagIssues,tagChanges,requiredAction,promptWords,explanationWords,correctExplanationWords,distractorExplanationCount
kept_reviewed,antigravity-1600-5d5a2801,antigravity-bank.json,4226,reviewed,Reading and Writing,Standard English Conventions,"Form, Structure, and Sense","Form, Structure, and Sense","form, structure, and sense",Hard,multiple_choice,SAT-Advanced,module2_upper,95,,,,,,Expert review required before approval.,42,130,57,3
kept_reviewed,antigravity-1600-f3bd8bb0,antigravity-bank.json,4227,reviewed,Reading and Writing,Standard English Conventions,"Form, Structure, and Sense","Form, Structure, and Sense","form, structure, and sense",Hard,multiple_choice,SAT-Advanced,module2_upper,95,,,,,,Expert review required before approval.,40,124,52,3
kept_reviewed,antigravity-1600-65de717f,antigravity-bank.json,4228,reviewed,Reading and Writing,Standard English Conventions,"Form, Structure, and Sense","Form, Structure, and Sense","form, structure, and sense",Hard,multiple_choice,SAT-Advanced,module2_upper,95,,,,,,Expert review required before approval.,39,130,57,3
kept_reviewed,antigravity-1600-a8afb1aa,antigravity-bank.json,4229,reviewed,Reading and Writing,Standard English Conventions,"Form, Structure, and Sense","Form, Structure, and Sense","form, structure, and sense",Hard,multiple_choice,SAT-Advanced,module2_upper,95,,,,,,Expert review required before approval.,28,168,78,3
kept_reviewed,antigravity-1600-76165c54,antigravity-bank.json,4230,reviewed,Reading and Writing,Standard English Conventions,"Form, Structure, and Sense","Form, Structure, and Sense","form, structure, and sense",Hard,multiple_choice,SAT-Advanced,module2_upper,95,,,,,,Expert review required before approval.,38,130,57,3
kept_reviewed,antigravity-1600-2e200c2d,antigravity-bank.json,4231,reviewed,Reading and Writing,Standard English Conventions,"Form, Structure, and Sense","Form, Structure, and Sense","form, structure, and sense",Hard,multiple_choice,SAT-Advanced,module2_upper,95,,,,,,Expert review required before approval.,40,129,56,3
kept_reviewed,antigravity-1600-acc0e746,antigravity-bank.json,4232,reviewed,Reading and Writing,Standard English Conventions,"Form, Structure, and Sense","Form, Structure, and Sense","form, structure, and sense",Hard,multiple_choice,SAT-Advanced,module2_upper,95,,,,,,Expert review required before approval.,41,129,57,3
kept_reviewed,antigravity-1600-90dafb71,antigravity-bank.json,4233,reviewed,Reading and Writing,Standard English Conventions,"Form, Structure, and Sense","Form, Structure, and Sense","form, structure, and sense",Hard,multiple_choice,SAT-Advanced,module2_upper,95,,,,,,Expert review required before approval.,35,124,52,3
kept_reviewed,antigravity-1600-c796dc24,antigravity-bank.json,4234,reviewed,Reading and Writing,Standard English Conventions,"Form, Structure, and Sense","Form, Structure, and Sense","form, structure, and sense",Hard,multiple_choice,SAT-Advanced,module2_upper,95,,,,,,Expert review required before approval.,39,130,57,3
kept_reviewed,antigravity-1600-178f3b8c,antigravity-bank.json,4235,reviewed,Reading and Writing,Standard English Conventions,"Form, Structure, and Sense","Form, Structure, and Sense","form, structure, and sense",Hard,multiple_choice,SAT-Advanced,module2_upper,95,,,,,,Expert review required before approval.,29,171,76,3
kept_reviewed,antigravity-1600-ea9b0f2c,antigravity-bank.json,4236,reviewed,Reading and Writing,Standard English Conventions,"Form, Structure, and Sense","Form, Structure, and Sense","form, structure, and sense",Hard,multiple_choice,SAT-Advanced,module2_upper,95,,,,,,Expert review required before approval.,36,130,57,3
kept_reviewed,antigravity-1600-89a86fb8,antigravity-bank.json,4237,reviewed,Reading and Writing,Standard English Conventions,"Form, Structure, and Sense","Form, Structure, and Sense","form, structure, and sense",Hard,multiple_choice,SAT-Advanced,module2_upper,95,,,,,,Expert review required before approval.,34,124,52,3
kept_reviewed,antigravity-1600-cf06e31b,antigravity-bank.json,4238,reviewed,Reading and Writing,Standard English Conventions,"Form, Structure, and Sense","Form, Structure, and Sense","form, structure, and sense",Hard,multiple_choice,SAT-Advanced,module2_upper,95,,,,,,Expert review required before approval.,39,129,57,3
kept_reviewed,antigravity-1600-dce1a3c9,antigravity-bank.json,4239,reviewed,Reading and Writing,Standard English Conventions,"Form, Structure, and Sense","Form, Structure, and Sense","form, structure, and sense",Hard,multiple_choice,SAT-Advanced,module2_upper,95,,,,,,Expert review required before approval.,35,129,56,3
kept_reviewed,antigravity-1600-7ea298b6,antigravity-bank.json,4240,reviewed,Reading and Writing,Standard English Conventions,"Form, Structure, and Sense","Form, Structure, and Sense","form, structure, and sense",Hard,multiple_choice,SAT-Advanced,module2_upper,95,,,,,,Expert review required before approval.,37,130,57,3
kept_reviewed,antigravity-1600-c005e28b,antigravity-bank.json,4241,reviewed,Reading and Writing,Standard English Conventions,"Form, Structure, and Sense","Form, Structure, and Sense","form, structure, and sense",Hard,multiple_choice,SAT-Advanced,module2_upper,95,,,,,,Expert review required before approval.,26,183,83,3
kept_reviewed,antigravity-1600-1fa0d6de,antigravity-bank.json,4242,reviewed,Reading and Writing,Standard English Conventions,"Form, Structure, and Sense","Form, Structure, and Sense","form, structure, and sense",Hard,multiple_choice,SAT-Advanced,module2_upper,95,,,,,,Expert review required before approval.,40,128,55,3
kept_reviewed,antigravity-1600-d33924be,antigravity-bank.json,4243,reviewed,Reading and Writing,Standard English Conventions,"Form, Structure, and Sense","Form, Structure, and Sense","form, structure, and sense",Hard,multiple_choice,SAT-Advanced,module2_upper,95,,,,,,Expert review required before approval.,35,124,52,3
kept_reviewed,antigravity-1600-6bc5a685,antigravity-bank.json,4244,reviewed,Reading and Writing,Standard English Conventions,"Form, Structure, and Sense","Form, Structure, and Sense","form, structure, and sense",Hard,multiple_choice,SAT-Advanced,module2_upper,95,,,,,,Expert review required before approval.,40,127,54,3
kept_reviewed,antigravity-1600-dc4ece7c,antigravity-bank.json,4245,reviewed,Reading and Writing,Standard English Conventions,"Form, Structure, and Sense","Form, Structure, and Sense","form, structure, and sense",Hard,multiple_choice,SAT-Advanced,module2_upper,95,,,,,,Expert review required before approval.,31,169,78,3
kept_reviewed,antigravity-1600-7b228bec,antigravity-bank.json,4246,reviewed,Reading and Writing,Standard English Conventions,"Form, Structure, and Sense","Form, Structure, and Sense","form, structure, and sense",Hard,multiple_choice,SAT-Advanced,module2_upper,95,,,,,,Expert review required before approval.,33,130,57,3
kept_reviewed,antigravity-1600-a2760f36,antigravity-bank.json,4247,reviewed,Reading and Writing,Standard English Conventions,"Form, Structure, and Sense","Form, Structure, and Sense","form, structure, and sense",Hard,multiple_choice,SAT-Advanced,module2_upper,95,,,,,,Expert review required before approval.,33,124,52,3
kept_reviewed,antigravity-1600-4cbb2798,antigravity-bank.json,4248,reviewed,Reading and Writing,Standard English Conventions,"Form, Structure, and Sense","Form, Structure, and Sense","form, structure, and sense",Hard,multiple_choice,SAT-Advanced,module2_upper,95,,,,,,Expert review required before approval.,46,139,65,3
kept_reviewed,antigravity-1600-87928b28,antigravity-bank.json,4249,reviewed,Reading and Writing,Standard English Conventions,"Form, Structure, and Sense","Form, Structure, and Sense","form, structure, and sense",Hard,multiple_choice,SAT-Advanced,module2_upper,95,,,,,,Expert review required before approval.,27,160,70,3
kept_reviewed,antigravity-1600-4d9ebccf,antigravity-bank.json,4250,reviewed,Reading and Writing,Standard English Conventions,"Form, Structure, and Sense","Form, Structure, and Sense","form, structure, and sense",Hard,multiple_choice,SAT-Advanced,module2_upper,95,,,,,,Expert review required before approval.,36,134,58,3
kept_reviewed,antigravity-1600-ec243768,antigravity-bank.json,4251,reviewed,Reading and Writing,Standard English Conventions,"Form, Structure, and Sense","Form, Structure, and Sense","form, structure, and sense",Hard,multiple_choice,SAT-Advanced,module2_upper,95,,,,,,Expert review required before approval.,34,126,54,3
kept_reviewed,antigravity-1600-39873a2d,antigravity-bank.json,4252,reviewed,Reading and Writing,Standard English Conventions,"Form, Structure, and Sense","Form, Structure, and Sense","form, structure, and sense",Hard,multiple_choice,SAT-Advanced,module2_upper,95,,,,,,Expert review required before approval.,36,131,57,3
kept_reviewed,antigravity-1600-0aa3d1c3,antigravity-bank.json,4253,reviewed,Reading and Writing,Standard English Conventions,"Form, Structure, and Sense","Form, Structure, and Sense","form, structure, and sense",Hard,multiple_choice,SAT-Advanced,module2_upper,95,,,,,,Expert review required before approval.,25,163,73,3
kept_reviewed,antigravity-1600-a544a0ab,antigravity-bank.json,4254,reviewed,Reading and Writing,Standard English Conventions,"Form, Structure, and Sense","Form, Structure, and Sense","form, structure, and sense",Hard,multiple_choice,SAT-Advanced,module2_upper,95,,,,,,Expert review required before approval.,41,128,54,3
kept_reviewed,antigravity-1600-aad78133,antigravity-bank.json,4255,reviewed,Reading and Writing,Standard English Conventions,"Form, Structure, and Sense","Form, Structure, and Sense","form, structure, and sense",Hard,multiple_choice,SAT-Advanced,module2_upper,95,,,,,,Expert review required before approval.,36,124,52,3
kept_reviewed,antigravity-1600-e21eeae2,antigravity-bank.json,4256,reviewed,Reading and Writing,Standard English Conventions,"Form, Structure, and Sense","Form, Structure, and Sense","form, structure, and sense",Hard,multiple_choice,SAT-Advanced,module2_upper,95,,,,,,Expert review required before approval.,39,129,55,3
kept_reviewed,antigravity-1600-1c337bdd,antigravity-bank.json,4257,reviewed,Reading and Writing,Standard English Conventions,"Form, Structure, and Sense","Form, Structure, and Sense","form, structure, and sense",Hard,multiple_choice,SAT-Advanced,module2_upper,95,,,,,,Expert review required before approval.,26,171,77,3
kept_reviewed,antigravity-1600-06701d85,antigravity-bank.json,4258,reviewed,Reading and Writing,Standard English Conventions,"Form, Structure, and Sense","Form, Structure, and Sense","form, structure, and sense",Hard,multiple_choice,SAT-Advanced,module2_upper,95,,,,,,Expert review required before approval.,38,127,54,3
kept_reviewed,antigravity-1600-eea099db,antigravity-bank.json,4259,reviewed,Reading and Writing,Standard English Conventions,"Form, Structure, and Sense","Form, Structure, and Sense","form, structure, and sense",Hard,multiple_choice,SAT-Advanced,module2_upper,95,,,,,,Expert review required before approval.,36,124,52,3
kept_reviewed,antigravity-1600-77a15460,antigravity-bank.json,4260,reviewed,Reading and Writing,Standard English Conventions,"Form, Structure, and Sense","Form, Structure, and Sense","form, structure, and sense",Hard,multiple_choice,SAT-Advanced,module2_upper,95,,,,,,Expert review required before approval.,33,127,54,3
kept_reviewed,antigravity-1600-303510fc,antigravity-bank.json,4261,reviewed,Reading and Writing,Standard English Conventions,"Form, Structure, and Sense","Form, Structure, and Sense","form, structure, and sense",Hard,multiple_choice,SAT-Advanced,module2_upper,95,,,,,,Expert review required before approval.,23,169,76,3
kept_reviewed,antigravity-1600-e70ed4bd,antigravity-bank.json,4262,reviewed,Reading and Writing,Standard English Conventions,"Form, Structure, and Sense","Form, Structure, and Sense","form, structure, and sense",Hard,multiple_choice,SAT-Advanced,module2_upper,95,,,,,,Expert review required before approval.,36,128,55,3
kept_reviewed,antigravity-1600-bfde8497,antigravity-bank.json,4263,reviewed,Reading and Writing,Standard English Conventions,"Form, Structure, and Sense","Form, Structure, and Sense","form, structure, and sense",Hard,multiple_choice,SAT-Advanced,module2_upper,95,,,,,,Expert review required before approval.,34,124,52,3
kept_reviewed,antigravity-1600-5b0fcbe9,antigravity-bank.json,4264,reviewed,Reading and Writing,Standard English Conventions,"Form, Structure, and Sense","Form, Structure, and Sense","form, structure, and sense",Hard,multiple_choice,SAT-Advanced,module2_upper,95,,,,,,Expert review required before approval.,38,130,56,3
kept_reviewed,antigravity-1600-af794364,antigravity-bank.json,4265,reviewed,Reading and Writing,Standard English Conventions,"Form, Structure, and Sense","Form, Structure, and Sense","form, structure, and sense",Hard,multiple_choice,SAT-Advanced,module2_upper,95,,,,,,Expert review required before approval.,29,171,77,3
kept_reviewed,antigravity-1600-11c03025,antigravity-bank.json,4266,reviewed,Reading and Writing,Expression of Ideas,Transitions,Transitions,logical relationship,Hard,multiple_choice,SAT-Advanced,module2_upper,95,,,,,,Expert review required before approval.,77,149,61,3
kept_reviewed,antigravity-1600-1ea4835d,antigravity-bank.json,4267,reviewed,Reading and Writing,Expression of Ideas,Transitions,Transitions,logical relationship,Hard,multiple_choice,SAT-Advanced,module2_upper,95,,,,,,Expert review required before approval.,64,122,51,3
